bat_landing_to_food,risk,reward,month,season,bat_start_hour,sin_hour,cos_hour,bat_landing_to_food_lag1,log1p_seconds_after_rat_arrival,log1p_hours_after_sunset,log1p_bat_start_hour,log1p_rat_start_hour,log1p_rat_end_hour
12.0,1,0,4,1,20,0.389324912357504,0.9211004899672033,14.0,5.298317366548036,0.9272306719124895,3.044522437723423,3.044522437723423,3.044522437723423
0.042337019,1,0,5,1,20,0.4091269028954459,0.9124774941483107,12.0,3.713572066704308,0.959350221334602,3.044522437723423,3.044522437723423,3.091042453358316
18.0,0,1,5,1,21,0.42354076252555845,0.9058770460052891,0.042337019,4.499809670330265,0.9822865241761286,3.091042453358316,3.044522437723423,3.091042453358316
1.0,1,0,5,1,21,0.4258450913718983,0.9047960865048321,18.0,4.8283137373023015,0.9859204376590927,3.091042453358316,3.044522437723423,3.091042453358316
4.0,1,0,5,1,21,0.4385018664731543,0.8987302782812873,1.0,5.762051382780177,1.0057250970223643,3.091042453358316,3.044522437723423,3.091042453358316
16.0,1,0,0,0,18,0.47043442961664805,0.8824349536545224,4.0,4.6913478822291435,1.054602347555557,2.9444389791664403,2.9444389791664403,2.9444389791664403
2.0,1,0,4,1,21,0.4832187164256047,0.8754996699576711,16.0,3.6635616461296463,1.0737692018320568,3.091042453358316,3.091042453358316,3.091042453358316
2.0,1,0,4,1,21,0.48773269258401647,0.8729930243620193,2.0,4.700480365792417,1.0804860332151593,3.091042453358316,3.091042453358316,3.091042453358316
0.097399911,0,1,2,0,19,0.511293086077052,0.8594064115014527,2.0,2.6390573296152584,1.1151415906193203,2.995732273553991,2.995732273553991,2.995732273553991
1.0,0,1,2,0,19,0.5193326854439173,0.8545721513304826,0.097399911,3.4339872044851463,1.1268217450295006,2.995732273553991,2.995732273553991,2.995732273553991
0.085595674,1,0,2,0,19,0.5218783691342663,0.8530199105705321,1.0,4.276666119016055,1.1305056523723145,2.995732273553991,2.995732273553991,2.995732273553991
1.0,0,1,5,1,21,0.5270176000934188,0.8498543694020602,0.085595674,4.143134726391533,1.1379220292685868,3.091042453358316,3.091042453358316,3.091042453358316
6.0,1,0,4,1,21,0.5304741968003077,0.8477010832416509,1.0,3.1354942159291497,1.1428949547110474,3.091042453358316,3.091042453358316,3.091042453358316
2.0,1,0,4,1,21,0.5309056541091322,0.8474309331355296,6.0,3.4011973816621555,1.1435148353596434,3.091042453358316,3.091042453358316,3.091042453358316
8.0,1,1,4,1,21,0.531891325067892,0.8468126229087057,2.0,3.828641396489095,1.1449302636214314,3.091042453358316,3.091042453358316,3.091042453358316
5.0,1,0,4,1,21,0.5331839254538054,0.8459993508494382,8.0,4.204692619390966,1.1467849784299278,3.091042453358316,3.091042453358316,3.091042453358316
2.0,1,0,4,1,21,0.5337990123295759,0.8456113849966598,5.0,4.343805421853684,1.147666968009049,3.091042453358316,3.091042453358316,3.091042453358316
15.0,1,0,4,1,21,0.5345367442708627,0.8451452354621106,2.0,4.48863636973214,1.1487243302011378,3.091042453358316,3.091042453358316,3.091042453358316
2.0,0,1,4,1,21,0.5348440124319788,0.8449508165364782,15.0,4.941642422609304,1.1491645679717861,3.091042453358316,3.091042453358316,3.091042453358316
4.0,1,1,4,1,21,0.5353354943013097,0.8446395139591637,2.0,4.624972813284271,1.1498685454031081,3.091042453358316,3.091042453358316,3.091042453358316
25.0,0,1,4,1,21,0.5416470811464461,0.840605995389954,4.0,5.5254529391317835,1.1588882658719368,3.091042453358316,3.091042453358316,3.091042453358316
9.0,1,0,4,1,21,0.5442120356496505,0.8389477100833302,25.0,0.0,1.1625429863684364,3.091042453358316,3.091042453358316,3.091042453358316
28.0,1,1,4,1,21,0.5470154452167635,0.8371225135512161,9.0,3.8501476017100584,1.1665305087462507,3.091042453358316,3.091042453358316,3.091042453358316
1.0,0,1,5,1,21,0.5503593105389787,0.8349279186271472,28.0,6.095824562432225,1.1712774214533526,3.091042453358316,3.091042453358316,3.091042453358316
8.0,1,0,5,1,21,0.5688011230789269,0.822475095297208,1.0,6.437751649736401,1.1972838161415824,3.091042453358316,3.091042453358316,3.1354942159291497
3.0,0,1,4,1,21,0.5789847452009933,0.8153383744339161,8.0,4.51085950651685,1.211527528696963,3.091042453358316,3.091042453358316,3.091042453358316
0.039785341,1,0,4,1,21,0.5793997218422087,0.8150435340085652,3.0,5.3981627015177525,1.2121063043549114,3.091042453358316,3.091042453358316,3.091042453358316
3.0,0,1,4,1,21,0.5951150379794272,0.8036405238480355,0.039785341,6.1903154058531475,1.2339360554466166,3.091042453358316,3.091042453358316,3.091042453358316
2.0,1,0,4,1,21,0.5954656357162473,0.8033807793823832,3.0,6.202535517187923,1.2344211784509638,3.091042453358316,3.091042453358316,3.091042453358316
3.0,0,1,4,1,21,0.5958161200847707,0.8031208819643093,2.0,5.932245187448011,1.234906066225093,3.091042453358316,3.091042453358316,3.091042453358316
2.0,0,1,4,1,21,0.6002457469797694,0.7998156307754298,3.0,6.115892125483034,1.2410277123733093,3.091042453358316,3.091042453358316,3.091042453358316
3.0,1,0,1,0,19,0.6134815085207231,0.7897090848553902,2.0,5.278114659230517,1.259249819878857,2.995732273553991,2.995732273553991,2.995732273553991
14.0,1,0,5,1,21,0.6284722819949891,0.7778319810627556,3.0,5.579729825986222,1.2797757676487367,3.091042453358316,3.091042453358316,3.1354942159291497
8.0,1,0,4,1,21,0.6420073601912833,0.7666984736258575,14.0,3.871201010907891,1.298221815289714,3.091042453358316,3.091042453358316,3.1354942159291497
4.0,0,1,5,1,22,0.649890324612072,0.7600280034154108,8.0,2.772588722239781,1.3089332399023985,3.1354942159291497,3.1354942159291497,3.1354942159291497
5.0,1,0,4,1,22,0.6504428607215279,0.7595551888680605,4.0,5.298317366548036,1.3096832587480502,3.1354942159291497,3.091042453358316,3.1354942159291497
1.0,0,1,5,1,22,0.6548507411786244,0.7557582330201943,5.0,4.663439094112067,1.3156632436190105,3.1354942159291497,3.1354942159291497,3.1354942159291497
7.0,1,0,5,1,22,0.6610390735093326,0.7503514798372315,1.0,5.389071729816501,1.3240495037898812,3.1354942159291497,3.1354942159291497,3.1354942159291497
24.0,1,0,5,1,22,0.6615845697043148,0.7498705602496717,7.0,5.43372200355424,1.3247882745681625,3.1354942159291497,3.1354942159291497,3.1354942159291497
1.0,0,1,1,0,19,0.6634366377137155,0.7482324690489716,24.0,2.302585092994046,1.327296020269537,2.995732273553991,2.995732273553991,3.044522437723423
2.0,0,1,4,1,21,0.6637086588754308,0.7479911872032832,1.0,2.5649493574615367,1.3276642766095756,3.091042453358316,3.091042453358316,3.091042453358316
1.0,1,0,1,0,19,0.6717205892583429,0.7408045963453687,2.0,5.093750200806762,1.3385036971961295,2.995732273553991,2.995732273553991,3.044522437723423
4.0,0,0,5,1,22,0.6756974331329096,0.7371790683799948,1.0,5.62040086571715,1.343879663765327,3.1354942159291497,3.1354942159291497,3.1354942159291497
6.0,1,0,4,1,22,0.6794946607849984,0.733680452216549,4.0,4.941642422609304,1.3490106596076912,3.1354942159291497,3.1354942159291497,3.1354942159291497
1.0,0,1,0,0,19,0.6824237289802144,0.7309568072907857,6.0,2.70805020110221,1.3529673570325427,2.995732273553991,2.995732273553991,2.995732273553991
2.0,1,0,0,0,19,0.6838045819299228,0.7296651929012672,1.0,3.713572066704308,1.354832360026315,2.995732273553991,2.995732273553991,2.995732273553991
11.0,0,1,4,1,22,0.6842289681437816,0.729267248101062,2.0,5.43372200355424,1.3554055080001979,3.1354942159291497,3.1354942159291497,3.1354942159291497
26.0,1,0,0,0,19,0.6852889203633306,0.7282713063325101,11.0,4.23410650459726,1.3568369426563374,2.995732273553991,2.995732273553991,2.995732273553991
1.0,1,0,1,0,20,0.6874044733952326,0.7262748033328865,26.0,6.124683390894205,1.3596936793227117,3.044522437723423,2.995732273553991,3.044522437723423
17.0,1,0,4,1,22,0.6883545756937539,0.7253743710122877,1.0,5.3706380281276624,1.3609765531356006,3.1354942159291497,3.1354942159291497,3.1354942159291497
0.035319187,1,0,1,0,20,0.691197799226716,0.7226656227773287,17.0,6.270988431858299,1.3648153294427665,3.044522437723423,2.995732273553991,3.044522437723423
1.0,1,0,1,0,20,0.6915130558453074,0.7223639619994098,0.035319187,6.282266746896006,1.3652409520071647,3.044522437723423,2.995732273553991,3.044522437723423
7.0,1,1,1,0,20,0.6920906841133018,0.7218105603020656,1.0,6.302618975744905,1.366020789556866,3.044522437723423,2.995732273553991,3.044522437723423
1.0,0,1,1,0,20,0.6924055675554467,0.7215085100109491,7.0,6.313548046277095,1.3664458994683328,3.044522437723423,2.995732273553991,3.044522437723423
0.034803066,0,1,1,0,20,0.6933494265077617,0.7206015353587293,1.0,6.345636360828596,1.367720145711788,3.044522437723423,2.995732273553991,3.044522437723423
13.0,1,0,4,1,22,0.6936637822933442,0.7202989359526306,0.034803066,6.0112671744041615,1.3681445339767213,3.1354942159291497,3.1354942159291497,3.1354942159291497
1.0,1,0,1,0,20,0.6940827177721531,0.7198952568881265,13.0,6.369900982828227,1.3687101048082921,3.044522437723423,2.995732273553991,3.044522437723423
1.0,0,1,1,0,20,0.6943967651273721,0.7195923377723258,1.0,6.380122536899765,1.3691340729887644,3.044522437723423,2.995732273553991,3.044522437723423
2.0,0,1,1,0,20,0.6963826600680831,0.7176706701241876,1.0,6.4425401664681985,1.3718150398550564,3.044522437723423,2.995732273553991,3.044522437723423
1.0,0,1,1,0,20,0.6965913925173732,0.7174680702795818,2.0,6.448889394146858,1.3720968291911977,3.044522437723423,2.995732273553991,3.044522437723423
4.0,0,1,1,0,20,0.6971651029171269,0.7169106075896436,1.0,6.466144724237619,1.3728713408722095,3.044522437723423,2.995732273553991,3.044522437723423
4.0,0,1,1,0,20,0.7012204117243712,0.712944551968176,4.0,6.580639137284949,1.378346191186718,3.044522437723423,2.995732273553991,3.044522437723423
3.0,1,0,1,0,20,0.7065923716518255,0.7076208167680261,4.0,6.715383386334681,1.385599675381618,3.044522437723423,2.995732273553991,3.044522437723423
5.0,1,0,0,0,19,0.7089042677081218,0.7053047137409557,3.0,6.257667587882639,1.3887219675974134,2.995732273553991,2.995732273553991,2.995732273553991
15.0,1,1,0,0,19,0.7111063200991444,0.703084491021565,5.0,6.336825731146441,1.3916964104917697,2.995732273553991,2.995732273553991,2.995732273553991
24.0,1,0,0,0,19,0.7133014188078204,0.7008573934308965,15.0,6.410174881966167,1.3946620320589898,2.995732273553991,2.995732273553991,2.995732273553991
10.0,1,0,4,1,22,0.7181262977631888,0.6959127965923143,24.0,5.945420608606575,1.4011829736136414,3.1354942159291497,3.091042453358316,3.1354942159291497
8.0,1,0,4,1,22,0.7209039975724124,0.6930349387181827,10.0,6.07993319509559,1.4049389107499721,3.1354942159291497,3.091042453358316,3.1354942159291497
2.0,0,1,4,1,22,0.721609208767364,0.6923006209892772,8.0,6.111467339502679,1.405892719270235,3.1354942159291497,3.091042453358316,3.1354942159291497
6.0,1,0,4,1,22,0.7218608886884699,0.6920381906960718,2.0,6.1224928095143865,1.4062331448326393,3.1354942159291497,3.091042453358316,3.1354942159291497
2.0,0,0,4,1,22,0.722967145969859,0.6908824110137676,6.0,6.169610732491456,1.4077296419215215,3.1354942159291497,3.091042453358316,3.1354942159291497
0.074015603,0,1,0,0,19,0.7255245293604974,0.688196307238152,2.0,2.8903717578961645,1.4111902050086025,2.995732273553991,2.995732273553991,2.995732273553991
4.0,0,1,0,0,19,0.7267245529200023,0.6869289804508344,0.074015603,3.7376696182833684,1.412814570929286,2.995732273553991,2.995732273553991,2.995732273553991
0.030293066,0,1,4,1,22,0.7270242131022673,0.686611821601572,4.0,6.326149473155099,1.413220250529154,3.1354942159291497,3.091042453358316,3.1354942159291497
10.0,1,0,0,0,19,0.7302119636814953,0.683220673059894,0.030293066,4.718498871295094,1.417537289085458,2.995732273553991,2.995732273553991,2.995732273553991
7.0,1,0,4,1,22,0.7321962800375481,0.6810936848181581,10.0,6.4967749901858625,1.4202260050427955,3.1354942159291497,3.091042453358316,3.1354942159291497
18.0,0,1,4,1,22,0.732493393392248,0.6807741392243902,7.0,6.505784060128229,1.4206286894509108,3.1354942159291497,3.091042453358316,3.1354942159291497
6.0,1,0,4,1,22,0.7327408814465575,0.6805077520917171,18.0,6.513230110912307,1.4209641361281165,3.1354942159291497,3.091042453358316,3.1354942159291497
17.0,1,0,4,1,22,0.7338286774342947,0.6793345804351739,6.0,6.54534966033442,1.4224387660354514,3.1354942159291497,3.091042453358316,3.1354942159291497
15.0,1,0,4,1,22,0.73397686790222,0.6791744675592915,17.0,2.833213344056216,1.4226396837202124,3.1354942159291497,3.1354942159291497,3.1354942159291497
15.0,1,0,0,0,19,0.7343225094356854,0.6788007455329419,15.0,5.272999558563747,1.423108334242607,2.995732273553991,2.995732273553991,2.995732273553991
18.0,1,1,4,1,22,0.7348159530908019,0.678266551647106,15.0,3.5263605246161616,1.4237774544281427,3.1354942159291497,3.1354942159291497,3.1354942159291497
24.0,1,0,0,0,19,0.7353582921181037,0.6776785242378172,18.0,5.375278407684165,1.4245129696898224,2.995732273553991,2.995732273553991,2.995732273553991
3.0,0,1,4,1,22,0.7363923599556207,0.6765547222501602,24.0,4.189654742026425,1.425915635143723,3.1354942159291497,3.1354942159291497,3.1354942159291497
13.0,1,1,4,1,22,0.7371790683799948,0.6756974331329096,3.0,4.406719247264253,1.426983013390463,3.1354942159291497,3.1354942159291497,3.1354942159291497
14.0,1,1,4,1,22,0.7371790683799948,0.6756974331329096,13.0,4.406719247264253,1.426983013390463,3.1354942159291497,3.1354942159291497,3.1354942159291497
13.0,1,0,0,0,19,0.7372282045739552,0.6756438221286882,14.0,5.537334267018537,1.4270496867778266,2.995732273553991,2.995732273553991,2.995732273553991
10.0,1,1,4,1,22,0.7377193516812673,0.6751075159965045,13.0,4.532599493153256,1.4277161757920653,3.1354942159291497,3.1354942159291497,3.1354942159291497
8.0,0,1,5,1,22,0.7383572595480159,0.674409784383904,10.0,3.367295829986474,1.428581947855011,3.1354942159291497,3.1354942159291497,3.1354942159291497
1.0,0,1,5,1,22,0.7390924869474134,0.6736039606013964,8.0,3.784189633918261,1.4295799849717146,3.1354942159291497,3.1354942159291497,3.1354942159291497
7.0,1,0,4,1,22,0.7393863318146278,0.6732814064904132,1.0,4.844187086458591,1.429978921227032,3.1354942159291497,3.1354942159291497,3.1354942159291497
8.0,1,1,5,1,22,0.7421220877739048,0.6702647289229091,7.0,4.77912349311153,1.4336946710797438,3.1354942159291497,3.1354942159291497,3.1354942159291497
16.0,1,1,4,1,22,0.7421708287016192,0.6702107586605514,8.0,5.214935757608986,1.433760898252854,3.1354942159291497,3.1354942159291497,3.1354942159291497
3.0,0,1,4,1,22,0.7430961629225842,0.6691846476494602,16.0,5.313205979041787,1.4350183854830862,3.1354942159291497,3.1354942159291497,3.1354942159291497
1.0,0,1,4,1,22,0.7437284689867292,0.6684818355188538,3.0,5.375278407684165,1.4358778612294163,3.1354942159291497,3.1354942159291497,3.1354942159291497
23.0,1,0,4,1,22,0.7465898033558787,0.6652846499995551,1.0,5.616771097666572,1.4397693017107984,3.1354942159291497,3.1354942159291497,3.1354942159291497
4.0,0,1,4,1,22,0.7487147357579915,0.6628923324785413,23.0,5.765191102784844,1.4426615668705867,3.1354942159291497,3.1354942159291497,3.1354942159291497
5.0,1,1,4,1,22,0.7489075317960124,0.6626745119734156,4.0,5.777652323222656,1.4429240859506531,3.1354942159291497,3.1354942159291497,3.1354942159291497
3.0,0,1,4,1,22,0.7491002642909793,0.6624566355914815,5.0,5.7899601708972535,1.443186535896365,3.1354942159291497,3.1354942159291497,3.1354942159291497
1.0,0,1,5,1,22,0.7491484373812618,0.6624021578838748,3.0,5.5134287461649825,1.4432521374445901,3.1354942159291497,3.1354942159291497,3.1354942159291497
9.0,1,0,5,1,22,0.7493892440932548,0.6621297160204639,1.0,5.53338948872752,1.4435800815921171,3.1354942159291497,3.1354942159291497,3.1354942159291497
2.0,0,1,4,1,22,0.7497743288396931,0.6616936268493054,9.0,5.831882477283517,1.4441045687738707,3.1354942159291497,3.1354942159291497,3.1354942159291497
3.0,0,1,4,1,22,0.7522711872428762,0.6588535959104977,2.0,5.973809611869261,1.4475070452878798,3.1354942159291497,3.1354942159291497,3.1354942159291497
4.0,1,1,5,1,22,0.7556629807711495,0.6549606549191038,3.0,5.950642552587727,1.452134118563418,3.1354942159291497,3.1354942159291497,3.1354942159291497
2.0,1,0,4,1,22,0.7618681370973067,0.647732152726634,4.0,6.38856140554563,1.460615604154761,3.1354942159291497,3.1354942159291497,3.1354942159291497
2.0,1,0,4,1,22,0.7622448433972066,0.6472888062637636,2.0,6.401917196727186,1.4611312341500988,3.1354942159291497,3.1354942159291497,3.1354942159291497
1.0,1,0,4,1,22,0.7627623934076022,0.6466788470354558,2.0,6.419994928147142,1.4618397917242878,3.1354942159291497,3.1354942159291497,3.1354942159291497
18.0,1,1,4,1,22,0.7637960286346421,0.6454576877239506,1.0,6.455198563340122,1.463255402256019,3.1354942159291497,3.1354942159291497,3.1354942159291497
2.0,1,0,2,0,20,0.7722717802270833,0.6352922929367958,18.0,3.044522437723423,1.4748901305466768,3.044522437723423,3.044522437723423,3.044522437723423
1.0,1,0,2,0,20,0.7729643169003301,0.6344494974375865,2.0,3.58351893845611,1.4758430256795825,3.044522437723423,3.044522437723423,3.044522437723423
2.0,1,0,2,0,20,0.7732871861131759,0.634055934278015,1.0,3.7612001156935624,1.4762873997227566,3.044522437723423,3.044522437723423,3.044522437723423
4.0,1,0,4,1,22,0.7741625346718922,0.6329868639319391,2.0,3.1354942159291497,1.4774925628637863,3.1354942159291497,3.1354942159291497,3.1354942159291497
1.0,1,0,4,1,22,0.7754498278140115,0.6314091894668781,4.0,4.852030263919617,1.479265949914279,3.1354942159291497,3.1354942159291497,3.1354942159291497
15.0,1,0,5,1,22,0.781338960211138,0.6241069053104426,1.0,4.51085950651685,1.4873958199577604,3.1354942159291497,3.1354942159291497,3.1354942159291497
1.0,1,0,4,1,22,0.7944587879815859,0.6073180667482482,15.0,6.159095388491933,1.505619417029476,3.1354942159291497,3.1354942159291497,3.1354942159291497
23.0,1,0,5,1,22,0.7969693842820011,0.6040197020935393,1.0,3.8066624897703196,1.5091263577388556,3.1354942159291497,3.1354942159291497,3.1780538303479458
20.0,1,0,4,1,22,0.8047643142842043,0.5935944730661452,23.0,1.6094379124341003,1.5200601012828836,3.1354942159291497,3.1354942159291497,3.1780538303479458
2.0,0,1,4,1,22,0.8049800981379679,0.5933018132466709,20.0,2.302585092994046,1.5203638034384626,3.1354942159291497,3.1354942159291497,3.1780538303479458
1.0,0,1,5,1,22,0.8079041802500422,0.5893138684389733,2.0,5.683579767338681,1.5244850214168049,3.1354942159291497,3.1354942159291497,3.1354942159291497
8.0,1,0,4,1,22,0.810765938673271,0.5853704747313874,1.0,4.976733742420574,1.5285290890739698,3.1354942159291497,3.1354942159291497,3.1780538303479458
0.097800752,1,0,4,1,22,0.8124652797588682,0.5830095789833509,8.0,5.220355825078324,1.530935684279143,3.1354942159291497,3.1354942159291497,3.1780538303479458
0.063312201,1,0,4,1,23,0.8226818628632006,0.5685020250763705,0.097800752,6.061456918928017,1.5454918084228462,3.1780538303479458,3.1354942159291497,3.1780538303479458
18.0,1,1,4,1,23,0.8252367353207578,0.564786978140553,0.063312201,6.19644412779452,1.5491569815491704,3.1780538303479458,3.1354942159291497,3.1780538303479458
2.0,0,1,4,1,23,0.8265078837096451,0.5629251443716152,18.0,6.257667587882639,1.5509845428301519,3.1780538303479458,3.1354942159291497,3.1780538303479458
5.0,1,1,4,1,23,0.8268352403606719,0.5624442063864734,2.0,6.272877006546167,1.551455629825107,3.1780538303479458,3.1354942159291497,3.1780538303479458
1.0,0,1,4,1,23,0.8278972163836634,0.5608798437314196,5.0,4.454347296253507,1.552985132023374,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,0,1,4,1,22,0.8280603346714194,0.5606389944909799,1.0,2.0794415416798357,1.5532202325063935,3.1354942159291497,3.1354942159291497,3.1354942159291497
25.0,0,1,4,1,22,0.8286714040661703,0.559735387556479,1.0,3.1354942159291497,1.5541013673241748,3.1354942159291497,3.1354942159291497,3.1354942159291497
2.0,0,1,4,1,23,0.8289562325081482,0.5593134761347137,25.0,2.9444389791664403,1.5545122982055384,3.1780538303479458,3.1780538303479458,3.1780538303479458
14.0,1,1,4,1,22,0.831348385942092,0.555751618253585,2.0,4.48863636973214,1.5579691641290956,3.1354942159291497,3.1354942159291497,3.1354942159291497
1.0,0,1,4,1,23,0.8314292078641756,0.5556306977753744,14.0,4.382026634673881,1.5580861367576053,3.1780538303479458,3.1780538303479458,3.1780538303479458
8.0,1,0,4,1,22,0.831711946438072,0.5552073830130446,1.0,4.584967478670572,1.5584954337666765,3.1354942159291497,3.1354942159291497,3.1354942159291497
6.0,0,1,4,1,22,0.8319137705697937,0.5549049272950716,8.0,4.634728988229636,1.5587876861812762,3.1354942159291497,3.1354942159291497,3.1354942159291497
5.0,0,1,4,1,23,0.8320751506550768,0.5546629099392995,6.0,5.241747015059643,1.5590214265901983,3.1780538303479458,3.1780538303479458,3.1780538303479458
2.0,0,1,4,1,23,0.8324782927360876,0.5540576613703747,5.0,4.663439094112067,1.559605538592794,3.1780538303479458,3.1780538303479458,3.1780538303479458
5.0,1,0,2,0,21,0.8345274652697828,0.5509663417218799,2.0,5.407171771460119,1.5625792150911273,3.091042453358316,3.091042453358316,3.091042453358316
0.078489345,0,1,4,1,23,0.8368041311039123,0.5475023709240229,5.0,6.655440350367647,1.5658923047445306,3.1780538303479458,3.1354942159291497,3.1780538303479458
3.0,0,1,3,1,21,0.8380362841396524,0.545614503532855,0.078489345,1.0986122886681098,1.567689563146393,3.091042453358316,3.091042453358316,3.091042453358316
0.028315379,0,1,4,1,23,0.8393827800519397,0.5435407515102038,3.0,3.1354942159291497,1.5696570424222558,3.1780538303479458,3.1780538303479458,3.1780538303479458
0.044489486,0,1,4,1,23,0.8395408541168642,0.5432965619886859,0.028315379,3.295836866004329,1.5698882562729994,3.1780538303479458,3.1780538303479458,3.1780538303479458
2.0,1,0,4,1,23,0.8398567891177473,0.5428080450516809,0.044489486,3.5553480614894135,1.5703505236567294,3.1780538303479458,3.1780538303479458,3.1780538303479458
6.0,1,1,4,1,23,0.8399751915693098,0.5426248036609655,2.0,3.6375861597263857,1.5705238190041868,3.1780538303479458,3.1780538303479458,3.1780538303479458
9.0,1,0,4,1,23,0.8403301587381182,0.5420749250013037,6.0,3.8501476017100584,1.5710435245160648,3.1780538303479458,3.1780538303479458,3.1780538303479458
2.0,0,1,3,1,21,0.8408422535336778,0.5412802459654391,9.0,4.30406509320417,1.571793733721072,3.091042453358316,3.091042453358316,3.091042453358316
2.0,0,1,4,1,23,0.8419426739496695,0.5395669872985934,2.0,4.477336814478207,1.5734076599920863,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,0,1,3,1,21,0.8420995919852691,0.539322053302332,2.0,4.663439094112067,1.5736380083720096,3.091042453358316,3.091042453358316,3.091042453358316
8.0,0,1,4,1,23,0.8422956393610883,0.5390158215797524,1.0,4.574710978503383,1.5739258693026132,3.1780538303479458,3.1780538303479458,3.1780538303479458
6.0,0,1,4,1,23,0.8428439793159924,0.5381579940229291,8.0,4.709530201312334,1.5747314391027802,3.1780538303479458,3.1780538303479458,3.1780538303479458
2.0,0,1,3,1,21,0.8430787148449649,0.5377901826691915,6.0,4.875197323201151,1.5750764848937904,3.091042453358316,3.091042453358316,3.091042453358316
23.0,0,1,5,1,23,0.846928643394804,0.5317065666299758,2.0,5.568344503761097,1.5807526174399928,3.1780538303479458,3.1780538303479458,3.1780538303479458
16.0,1,1,5,1,23,0.8483177439639756,0.5294874930306387,23.0,1.791759469228055,1.5828087036061527,3.1780538303479458,3.1780538303479458,3.1780538303479458
6.0,0,1,4,1,23,0.8491637770726035,0.5281296050287182,16.0,5.6131281063880705,1.5840631227238187,3.1780538303479458,3.1780538303479458,3.1780538303479458
0.039556377,0,1,4,1,23,0.8495476192163268,0.5275119360582003,6.0,5.648974238161206,1.5846327935151292,3.1780538303479458,3.1780538303479458,3.1780538303479458
5.0,1,1,4,1,23,0.850963926963642,0.5252241378750765,0.039556377,6.3578422665081,1.5867377580698738,3.1780538303479458,3.1780538303479458,3.1780538303479458
13.0,1,0,4,1,23,0.8515744767583031,0.5242336411694906,5.0,6.385194398997726,1.5876466423860196,3.1780538303479458,3.1780538303479458,3.1780538303479458
15.0,1,0,4,1,23,0.8527541355199164,0.5223125351297632,13.0,6.436150368369428,1.5894052586158485,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,0,1,4,1,23,0.8620717430769583,0.5067862565108241,15.0,3.58351893845611,1.6034198401085376,3.1780538303479458,3.1780538303479458,3.1780538303479458
3.0,0,1,4,1,23,0.8635056008671311,0.5043392481961867,1.0,4.31748811353631,1.6055972129812393,3.1780538303479458,3.1780538303479458,3.1780538303479458
2.0,0,0,5,1,23,0.8649325129241985,0.5018881828521481,3.0,6.1070228877422545,1.6077698554001814,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,0,1,5,1,23,0.8650419873115257,0.5016994719831048,2.0,6.113682179832232,1.607936786307833,3.1780538303479458,3.1780538303479458,3.1780538303479458
2.0,0,1,4,1,23,0.8651878891574002,0.5014478202718226,1.0,4.795790545596741,1.608159317579964,3.1780538303479458,3.1780538303479458,3.1780538303479458
0.047647063,1,0,4,1,23,0.8708208375443187,0.4916005175939212,2.0,0.0,1.6167996371215874,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,0,1,5,1,23,0.8723538360178282,0.4888750195959905,0.047647063,4.143134726391533,1.6191681970986835,3.1780538303479458,3.1780538303479458,3.1780538303479458
2.0,0,1,4,1,23,0.8723893857341926,0.4888115788914152,1.0,3.8066624897703196,1.619223213234915,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,0,1,4,1,23,0.8729575531029479,0.48779617718931945,2.0,4.110873864173311,1.6201030592306158,3.1780538303479458,3.1780538303479458,3.1780538303479458
0.090449811,1,0,4,1,23,0.8730639529018348,0.48760571586418344,1.0,4.1588830833596715,1.6202679441577619,3.1780538303479458,3.1780538303479458,3.1780538303479458
3.0,0,1,4,1,23,0.875745541177299,0.4827729767790237,0.090449811,4.941642422609304,1.624435988099101,3.1780538303479458,3.1780538303479458,3.1780538303479458
14.0,0,1,4,1,23,0.8768666325184445,0.48073371919989466,3.0,5.147494476813453,1.6261857696479105,3.1780538303479458,3.1780538303479458,3.1780538303479458
4.0,1,0,4,1,23,0.8855288053092344,0.4645844755990024,14.0,6.424869023905388,1.6398593413412075,3.1780538303479458,3.1780538303479458,3.1780538303479458
9.0,1,0,4,1,23,0.8868428780381817,0.46207110889229447,4.0,6.486160788944089,1.6419588819579913,3.1780538303479458,3.1780538303479458,3.1780538303479458
12.0,1,0,4,1,23,0.887446967742039,0.4609098387379687,9.0,6.513230110912307,1.6429264158971124,3.1780538303479458,3.1780538303479458,3.1780538303479458
11.0,1,1,4,1,23,0.8878488494481385,0.4601352198361007,12.0,6.530877627725885,1.6435709187820824,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,0,1,4,1,23,0.8897485490180801,0.4564510045122271,11.0,4.859812404361672,1.6466266479029488,3.1780538303479458,3.1780538303479458,3.1780538303479458
2.0,0,1,4,1,23,0.890775302959505,0.4544440115541211,1.0,6.651571873589727,1.6482846241190892,3.1780538303479458,3.1780538303479458,3.1780538303479458
16.0,1,0,5,1,23,0.8940891034496179,0.4478891325904867,2.0,5.123963979403259,1.6536674280664345,3.1780538303479458,3.1780538303479458,3.1780538303479458
1.0,1,0,2,0,21,0.8953234018734478,0.4454166656713202,16.0,4.23410650459726,1.6556851636630738,3.091042453358316,3.091042453358316,3.091042453358316
